9. Generisanje: --- 0.036003 seconds ---
* Klijenti:
(5.056087460129374, -2.92240155885366)
(-9.245974572567363, 2.1731906862812913)
(-0.7114766810462214, 9.738691304089798)
(-8.78705279421537, -0.7850094700037946)
(-2.2350483921196274, -6.351896418811962)
(-9.23366705346842, 7.249006951814302)
(-4.68893632368188, 8.228275275585311)
(-2.071379462253045, -9.17115279046879)
(-8.676845904530008, 3.8177888603243453)
(-3.2337372503739754, -3.1810025862989484)
(2.508833929500131, 5.5612553715580795)
(-1.990345169547174, 6.686368767915937)
(7.576054405263466, -8.91831088138465)
(0.4102173418296946, -9.324290447102772)
(0.46519002840382484, 0.7408381363653902)
(1.3424363266741661, -6.375600185500212)
(6.7851702459213215, 6.180862829508353)
(5.578978559143842, -5.24591078776586)
(0.23278009150562262, -9.088658035781359)
(9.333114144626666, -4.995731217936877)
* Pocetna postrojenja:
(-6.176923344863178, -5.460001774117282)
(-5.8567008413739075, -3.175581558781861)
(9.331158867678983, -3.512035484317879)
(9.7683131544496, -2.181128540667709)
(8.107447784369079, -7.784141716559314)
* Nova postrojenja:
(-2.299892985511935, -5.234924900529388)
(-5.447031768660859, -2.2260706382971422)
(8.749149969187428, -4.712648989535358)
(8.520299617875892, 6.432269412111136)
(7.221332652724015, -8.266017079040765)
