2. Generisanje: --- 0.053005 seconds ---
* Klijenti:
(-4.298758136713204, 0.21304132838666057)
(5.071935831183261, -4.653737371527271)
(-4.255114254428031, -8.569862765307592)
(-2.4517945814188575, -5.837499641231878)
(0.08290397723570386, 8.73074773847853)
(9.25658131800138, 6.688216679770417)
(8.283206334834173, -8.901528501215255)
(-3.734254213498735, 3.614499979669869)
(-0.38192315151067646, -9.628600789374914)
(-5.728399750432203, 3.94677526811898)
(7.531547934295556, 5.7993977247375295)
(-1.9639043287494857, -2.799932828606133)
(5.168983120214444, 4.124012873456893)
(-5.389847917139122, -4.106116916667117)
(8.344300815654481, 9.56673225602573)
(-8.070550659708658, -7.362978996753964)
(-2.6411495980743744, 7.3821481022340585)
(4.330119279168979, -6.6043865427793165)
(1.97749191119315, 0.3054057837519366)
(-3.8493483193218143, -1.6325990333771916)
* Pocetna postrojenja:
(-6.974621796763105, -9.438133269600923)
(-0.08498713620118892, 3.3841819185157433)
(-8.760051281908364, 7.99275442037834)
(0.70616981567259, 9.056855204735694)
(7.341161069170749, 9.146935896444198)
* Nova postrojenja:
(-6.56470615375231, -7.938535082547329)
(-0.11639223383898312, 3.362672958961877)
(-8.760051281908364, 7.99275442037834)
(0.7131466766117919, 9.042762554496816)
(8.213150787886788, 8.958815582063865)
