1. Generisanje: --- 0.075006 seconds ---
* Klijenti:
(-5.957888650600709, -0.704928293333607)
(0.9497319138567981, 2.205118714318097)
(-1.8303392388098736, 0.42415660495873553)
(4.073526092163782, 7.09108721913228)
(-1.2117101010102438, -6.029218541121059)
(1.320922887821542, -5.110699486667931)
(5.175803534099517, -9.471358528399758)
(-8.413822345495404, 2.676759248266361)
(9.884703741881843, -4.2237432896807)
(-5.925470920296043, -0.40606060648202913)
(8.80406386764627, 3.8763151167890975)
(-1.661728447059243, -0.0219524579623247)
(5.9773886603668185, 4.020727561885513)
(1.7003600729865571, -1.0985609489748231)
(-9.131572758227346, 2.05036200413506)
(-9.034669252088761, -2.391554364651867)
(1.4297228659178103, -8.233061252032307)
(-5.883166734769412, -4.230150101855545)
(-2.7334616915218435, -7.103278452713948)
(9.35064632141938, 0.2591874076806988)
* Pocetna postrojenja:
(-5.165079053697403, -9.382427058733004)
(8.173737554372568, 5.418617402274002)
(-6.636397833124126, 2.115314463599532)
(-2.0113761614882586, -9.80758370519959)
(-2.232422416614643, -9.418919607566107)
* Nova postrojenja:
(-5.165079053697403, -9.382427058733004)
(7.655882956180147, 4.656594260051574)
(-6.635988838640249, 2.088671366855783)
(-1.2032081966323132, -7.362724584882637)
(-3.2002239676194204, -6.750399969531375)
