* Klijenti:
(9.396613625393286, -9.594788355728188)
(-7.804602427838119, -5.1377876141958385)
(-0.47247876470487427, 0.044415428935046464)
(0.340805282548196, -3.4429331491502495)
(-9.159601315451791, -1.354773630333863)
(-2.8860438199673215, -1.3105185621962896)
(-4.693214004974573, -9.897536537674528)
(-7.208313818413217, -2.8533951560164628)
(6.285601730755534, -0.8509366425229263)
(-9.078192590266802, -1.7693108394103163)
(-9.593249920245249, -5.680207838046942)
(3.5428795835623017, 1.6349329169769717)
(1.4952526672742046, -7.533454552972643)
(8.807113515774088, -7.848647864594951)
(-7.267580489255565, -4.667383735570871)
(-4.864412166859915, 2.3440501026776275)
(-3.655444740547451, -3.8501652917129086)
(1.7493097270188152, -4.316783618213571)
(7.781321393154666, -8.657074515309805)
(-5.807316078802842, -7.417280018729753)
(2.0450236453661734, -4.274624305716079)
(6.97950412875047, -6.292117947664582)
(-4.6347872952882145, -6.138396274912273)
(9.259143703086451, -4.6642346664374035)
(1.2835622716751534, -1.7706779156142964)
(2.1210716588743495, 3.976277724941051)
(8.834473397831562, 0.0681360220799263)
(6.641178563966104, -6.661003818350948)
(4.048619200867332, -6.509317066842232)
(7.548032286742686, -8.975567369425876)
(-6.200381543956079, 2.5579967392152962)
(-6.561996210956844, -9.118881504380488)
(8.710886164659097, -7.446679293746485)
(-3.7186691144889465, -6.11221180415135)
(7.241738698139397, -1.753230132071451)
(9.713879808702593, 0.16703766097116812)
(1.3634591140912207, 6.443436494733334)
(-8.37918537433861, -8.28858288564653)
(-0.779117055540933, 3.9154780193851213)
(8.778539881349111, 8.954382735310396)
(-3.293524946131681, -2.3577593542048136)
(2.6543105942311804, 1.4622898591956552)
(5.529345200146377, 8.726314682542387)
(1.2522864035403565, -6.958939489523848)
(3.4450406437271557, 8.38021357260456)
(-9.904793324008171, 6.0096304271134535)
(0.3102453620585415, -6.126370081228886)
(3.6365737389456925, -0.8040325638147685)
(-4.2419214817475375, -0.017559359285893805)
(-5.827573038220349, -8.27034575325358)
(1.5190476477429922, -1.9542704030107352)
(0.03911786306698062, -3.5129006630392867)
(-0.3278989103977423, 0.4497432482306145)
(5.788561574579569, -8.592845111885058)
(9.348287035553955, -6.250640814188628)
(6.91143173630811, -6.71437220111565)
(-2.477265452797517, 2.2961383349471287)
