* Klijenti:
(1.0782318151727246, -9.75150341877006)
(-2.183555253857583, -1.3202619318647297)
(0.014934601169381168, -7.672608183160219)
(-3.293434861671665, -8.89214289379018)
(-2.6722102850909284, 7.294421847300473)
(6.441583153197726, 8.743699022153802)
(4.010533170096133, 4.652091351163545)
(9.366170014519955, 1.2495311700957217)
(-7.488277165070894, 5.508267778161953)
(2.5206082894634, 9.027240312486533)
(-5.842286174900153, -4.59724488175814)
(-1.4623361694831711, 8.731688715470412)
(-8.58308755523117, -2.547056588291272)
(2.6816673503273325, -2.2648019949095772)
(0.2627759841190791, 0.7960828001406348)
(0.8340228916625172, 3.6211766928053564)
(0.17349317512731588, -7.8291967538286)
(5.930941177740397, -4.743514583965645)
(9.852810689744228, 0.042886165645665386)
(-6.6984598094642305, 3.3692232297478917)
(1.5144918568028096, -0.2404204132879748)
(0.368190781986268, -6.900544972055986)
(5.549233662589897, 6.964523625931822)
(8.85527919540775, -0.2632596107412599)
(0.5324409034419411, 8.241477097540692)
(-8.999724115778779, 6.564912992734584)
(1.8973349617251998, -5.81315049129671)
(8.25814971496834, 5.5533168332363445)
(4.41380032476863, 7.864245610479244)
(5.35359313969445, 8.522484432040137)
(-0.9921404040320887, 7.031276457321258)
(2.0452982476320773, -5.582988737793409)
(-4.262980608933957, 6.595654855944563)
(5.109864425282694, -5.187051288006732)
(6.479535777517931, -7.833666972052329)
(-3.7756916982698163, 6.86823539698505)
(-1.4727816906423996, 5.23139979598621)
(4.554729140382854, -2.3358492010101317)
(2.372338280009158, -7.972726285815563)
(-5.910006745274787, -9.094787278357861)
(8.93659654510985, -1.4372548921661359)
(-9.118194335826605, -7.12542718218166)
(-8.388689225714852, 4.593343604641419)
(8.118828344310295, 4.967350635156551)
(8.536916814241952, -0.5462001956469713)
(5.462268455519812, -4.3778440309039945)
(3.2810588341072755, 7.87090042023835)
(-0.10725461677934334, -4.299409254087772)
(9.36014536506061, -8.06123134307224)
(-4.797881646506861, -7.296563670094843)
(-2.3567035191191543, 5.616090030578466)
(3.9167152610330547, 4.898369859699285)
(-4.696595881922063, -3.2567031752993785)
(-6.300775352243029, -1.328175277491372)
(6.680289988915678, -3.267763358906781)
(-3.046604220715401, 8.154690836320256)
(2.480954786049301, 5.176934511697741)
(6.452357879625211, -7.175001276921584)
(6.365921743960065, 4.7361736401897545)
(2.278423133087273, 1.199050087997854)
(0.3330910198008219, 5.494778369633192)
(5.776453771237055, -3.3456332790670267)
(8.44037361835094, -3.1920011474278382)
(-0.027626560928059263, 9.57594317606845)
(-9.293022046984829, 7.714218759664952)
(-4.776208523328707, 3.295371183009282)
(8.042982392474674, -9.991317897346757)
(-4.562989173369583, 8.33796993253846)
(0.11220039390184944, 4.8763174373936025)
(5.365962820462165, -9.576196266989363)
(5.3404400125319675, -1.924003133737056)
(2.3601909411381943, 1.3831349631602023)
(8.997134930049139, -7.4217677337454235)
(4.627771660044658, 5.093025966626154)
(-6.395832848160159, 8.11918960728816)
(-0.2751091840459008, 8.426718483023752)
(9.401150131285924, -5.22688721250902)
(7.038138770533564, 6.367459230893154)
(-2.3075143791077535, 3.355958195460577)
(-8.211342211280986, -6.117705765917901)
(-3.561005209792305, 7.497701371724908)
(9.106787456636415, 3.5084925443451667)
(9.417706892483434, 7.427654067485857)
(-3.042958527672875, -7.110688861604322)
(1.0949569504375116, 9.181830614236638)
(-4.315948188153101, 2.7702438125096247)
(-4.653494242430023, 9.087899956983566)
(-2.6357670964036846, 8.887056451804508)
(-1.1370074356117108, -5.4979840452514335)
(-8.984369155462655, 7.305632598192243)
(2.9209062294758255, 8.123144893001772)
(-5.725830646049108, -8.896774149745092)
(2.172062924182347, 3.0192301763837843)
(-3.1981835092677287, 9.186601722705042)
(8.00702454260599, 6.12488440090133)
(0.31476924036427256, -7.066407180351231)
(-6.027780904728468, 6.5983544843318)
(2.9459522391891078, 6.255878701030621)
(9.13843109165876, -4.935336566523974)
(-8.370511560192424, 5.217397451736138)
(4.418648376946894, 8.971123850732404)
(7.542199575556481, -0.14833969429399474)
(0.19580802996770608, 0.6242760960494564)
(0.7907874809400397, -9.702770677408438)
(-0.7574348882104882, -1.5786877243588684)
(1.9378887097170239, 5.502152621767731)
(4.774084921488814, -4.96269823677959)
(4.735466407801987, -4.812439786910774)
(-9.339398593830383, -9.743165777044416)
(-3.543334643635834, -5.043469732098935)
(2.6013485252926554, 0.8695818794135199)
(3.405044639314152, 4.198099375943507)
(-2.9415281808581746, 7.211814870305368)
(-5.146177071234154, -7.934882174807132)
(8.613066369287658, 4.282484546008087)
(-7.607719317298416, 6.495973797056763)
(5.601152456413823, -9.109543249042503)
(8.689853633212966, 4.542645604533099)
(6.526430854144621, 1.1808905008389878)
