* Klijenti:
(-0.9886788944973635, 5.779736026782738)
(-4.8416472628446545, 6.466079076710653)
(-9.785889585310327, -9.906039592224246)
(-0.4007341567415672, -5.708254896166225)
(7.454993422008187, -9.569079427637865)
(-9.079434343739186, -1.0223745009273486)
(-7.268172818015501, 9.459137451473396)
(-6.5765458558075895, 6.0174820659163295)
(3.7160180871619364, 3.213470156681904)
(-3.4804052815294773, 6.34845041647262)
(9.574075030406167, -5.208715648209326)
(1.8731744970322861, 3.8809370569722965)
(9.250990841998888, -0.49442842641607143)
(-2.6474476485988436, 6.783880720434382)
(3.641686610705051, -5.6934801659605565)
(-9.385747181438862, -0.01467577894102412)
(9.297355636882308, 7.480095321521102)
(9.877913519733777, -5.048820879596816)
(-9.581752834810812, -1.1085218216041604)
(2.726277292860125, 0.4622692487376945)
(-3.665549662713989, -9.626675488047967)
(1.463265111209095, -2.5020134030558356)
(2.6677607531909544, 4.846164995721518)
(1.9675586317303821, -9.014274543602303)
(-3.4029124986349295, 8.649996073791343)
(-8.676285244954085, 6.106107756814396)
(-4.301072445483456, 5.009690811782669)
(9.67077028983556, 2.5172458981666264)
(-2.0095037665115782, 9.663386938250255)
(8.042648049838835, -4.109461034579589)
(2.7254783601710635, -2.215424615636392)
(-7.236478340861594, -1.950067358132772)
(6.564258228376762, 9.765905439520857)
(-1.068583065878455, 2.456017107664577)
(7.95619071060041, 8.179121131215574)
(0.49358485332961344, 3.1672824893424583)
(-9.594103273593355, -8.328532628360685)
(-6.995117312915527, 2.6371391631751866)
(7.252353476955669, -8.49772127155535)
(-6.24858862128848, -2.0545909578577)
(-7.725128489026374, 9.655600653680466)
(1.9919661767336052, 3.2015853115093673)
(8.286390245726103, -0.9436694868748283)
(-8.107838582029906, 4.7931001917506535)
(-4.891024473612655, 8.451960169245208)
(7.354843264990276, 9.147459112808939)
(-0.0014077551092857021, 2.6095726095909555)
(-3.050483328616438, 0.7119658258274963)
(8.013480657393597, -4.918549881348293)
(-0.26047471942755607, -8.19247199561455)
(-6.887962363732871, 4.251433664533815)
(3.8010664702504453, 2.341308494146581)
(-3.3830059774578576, -4.804372393237641)
(-0.581741955375195, -1.0372197711638478)
(5.6744801997070216, 2.7505596664017524)
(3.23779418121687, 0.9965727051369182)
(-2.9773159035046497, 6.0285422696355155)
(8.11335354014361, 1.2569758766412562)
(-7.3354236529585375, -1.7724052266597283)
(-8.529911691549223, -8.859194083146324)
(-6.696102456000168, 0.608898436662578)
(-7.390407021646277, -1.2096526047232903)
(-7.001899216269112, 0.9346243800931511)
(7.6960521372058, 8.062753773455807)
(-1.412762534789172, 0.41944363919121663)
(-2.493059590719227, 2.9210126788344652)
(-9.959400927155421, -3.354781790598831)
(8.206912279666799, -7.352266361088069)
(9.550137811872482, -4.108692639615623)
(8.724871670019251, -0.7325896912532226)
(7.551615353081463, 2.722712309265125)
(-2.988867216562763, -3.4089733717038806)
(-9.040967167036191, -2.2009860475561505)
(-2.8718210491580383, 0.4027503061950952)
(9.575489245915314, 8.268522702796869)
(-0.00013496384695699248, -1.9460160911514421)
(-7.372885553276014, -9.488461613118847)
(2.0419303689563506, 1.9665950260803164)
(-5.085693476000901, -3.3974776008664653)
(4.2166297374783746, 4.927552632602538)
(9.55624585569468, -9.180999287634538)
(-3.0209243242099726, -2.0302293239938347)
(4.6969782967856855, -8.865196796779106)
(8.307582048084747, -1.9124612269931802)
(5.6246960309558585, -1.0635750204220802)
(-3.033715291077595, 9.795319549606251)
(7.819289665389167, -3.352272657548916)
(-8.5243917995081, 1.4876298699678827)
(9.166707342928078, 7.830291730735006)
(1.1122674790512566, -0.5448079322512704)
(2.731085786641735, 6.283799915559587)
(2.2925732394171057, -8.195259073319258)
(-0.47193239757964633, -8.485892503446674)
(-2.3536297484326463, -5.778152102398275)
(3.0356103499031146, -9.287728119825209)
(5.2420612255134476, 9.922272147625009)
(4.346015126641522, -7.18296922328647)
(9.708238031502361, 2.01706179229706)
(9.785627672324267, 9.195362773508606)
(-4.480497579003602, -6.878387234618641)
(-2.7977776535039123, 1.393743821190963)
(-6.758985793398118, -5.043078308389677)
(-5.524655248070376, 5.260164835224517)
(-2.5753576243523764, 5.1112268639403595)
(-2.437025046440418, -1.0634184750394802)
(5.929379115443842, -4.841703486657394)
(1.4673355621355721, 3.442554815304275)
(7.94673547778363, -3.772917314785042)
(9.658080134566852, 2.137508663909246)
(-3.260938519252594, 8.897147759183138)
(-3.4020190683497837, -3.832548411546961)
(8.172615729933689, -1.9219909704004738)
(-7.550346613373078, 6.0229047573713)
(9.6065933234078, 0.667690446773328)
(0.22403461058626917, 0.9331978570915727)
(8.352651108604924, 2.4014981872544645)
(9.656110505388668, 0.23379293805531454)
(-2.68732026839867, -4.979123439190129)
(0.8675106632640563, -5.479851579487896)
(7.847283489684585, 1.9628114451784047)
(6.1333380794646395, 8.328817188000848)
(5.862280541584299, -9.351714669512042)
(1.3700820462992205, 8.6647608006435)
(-9.690681438911293, 4.329500959970282)
(-9.499325733754967, 6.690197599819953)
(-4.9134617703029715, 5.54592251880811)
(-2.3367900506516026, 0.2337878429684359)
(1.181985006665352, -2.3724211834170728)
(2.6277969058249937, 4.853978701163225)
(2.472212964941388, 8.134698965188747)
(-7.356916284181738, 3.8403701326449884)
(-1.544442330373844, -0.25147092562064444)
(5.579791745584901, 6.6591663754528625)
(6.849919374441928, -9.817636455947254)
(-6.49466629291738, 9.013714793786253)
(-7.577317533780672, 6.448708831131732)
(-7.434806991790916, 4.34543963768972)
(8.615199904711865, 1.5423471690464332)
(7.141130476637194, -7.778754506430046)
(-0.341160961123979, 8.95605774935698)
(-6.033722354272715, 1.3833167565249678)
(4.584115361641521, 8.47471883621376)
(7.681713378099712, 8.15414006485273)
(-2.902991891300375, -8.401204540204201)
(8.882865586823357, 7.075137069494168)
(3.0375339163112987, -4.971538515984237)
(-3.055022051869159, 9.750099007290533)
(-9.466891020380704, -6.363003612239191)
(-3.5218711623441212, 1.0440729580325137)
(2.358374305601913, -0.1535417518476141)
(6.9263180374450215, -4.585876874255977)
(-9.228144071261557, -8.195377165739764)
(8.07520477845031, -9.898463050415142)
(-3.0219039959318366, -6.297116673913679)
(-9.801030641479379, 4.414162241022057)
(7.6081943610799705, 8.291608859670507)
(0.5982374282806688, 9.122217327253455)
(9.621823057598146, -3.7369901108630055)
(2.438632822712133, 5.25917271778545)
(-8.214588479649327, 8.817247838609752)
(-5.895890503036405, -6.142561636965997)
(3.3891551669639988, 6.554228660969073)
(9.608516241775874, -1.4277553970857308)
(-3.3765087779003355, -0.9582353470418514)
(-2.4909380841978246, 0.8835372793601266)
(3.8674508201726994, -9.789261648303382)
(6.7430560332634, -3.3998015264995924)
(-3.3950753761643533, 7.957249099153515)
(7.294312949817115, -9.310414032128085)
(8.034799635574043, -6.328792821843312)
(-5.067697796376733, -2.8677098219985826)
(6.470697239467288, 9.351462423942746)
(-4.345422833805053, 7.439091544934527)
(5.809444197162897, -5.498138848598872)
(-8.6651182278851, -3.618534716895992)
(0.43433093545907653, 7.643623605268864)
(-6.267907460771472, -1.439218294300666)
(9.673472543516844, 8.289275980432876)
(-5.615399846156794, -9.591274028938718)
(-5.323175643186291, -5.780069015418694)
(9.080112163891734, -6.639800804427331)
(-7.651858165124601, -7.02328430224555)
(-6.520771735357087, -6.953400013704738)
(-7.6228217361647115, 3.23772531699629)
(8.161147479351428, -4.96058671984583)
(-4.647354733031883, -4.161148959854886)
(-6.208303723420421, -7.55711175671493)
(0.4923683957570386, -5.111662387260951)
(7.193500191933012, -7.697906727509127)
(-2.3946241897612204, 7.531123694943297)
(4.4628943375212025, -7.270740348909652)
(1.1056560196625735, 7.531568793135808)
(-0.6848546592346576, 1.5331040669822382)
(-1.1064616990808958, -8.331057560244489)
(-4.189882113381069, 4.920432379835821)
(2.026166243921967, 2.9980792261047746)
(-2.5747838059197914, 3.8690385289120304)
(5.368646688572227, -1.8876740295469752)
(-0.02134645580551542, 1.2703051639740863)
