* Klijenti:
(-5.654785943282152, -9.611321995036784)
(7.392612836744515, 2.2194804450666084)
(-4.007046620485708, 6.099564289732459)
(-9.201405087868304, -7.921002696354947)
(4.743122012578924, 3.775194828173479)
(-8.544159628041765, -9.046518582469357)
(7.699215429624154, -7.519717265723069)
(-5.009659326041598, 1.4671711283096158)
(3.872410216105509, 4.097043303858733)
(-6.607771706859484, -0.6076937827721363)
(-7.017709320259948, 0.4159408828907267)
(7.96872319310615, -1.0555969281685407)
(-6.341698329673211, -7.275007268123453)
(2.7470876747260604, 4.947848733688172)
(-3.0521172415202935, -7.980744604899761)
(-1.8368883363602286, -3.7920197632942543)
(-6.31153974302414, 3.5230373139301463)
(-4.284173740586077, -7.4041393425975315)
(8.659410284597293, -4.333788706394532)
(-0.48574348805632717, -6.467943708827876)
(6.407584008619388, 6.866581187211608)
(-3.7030392183281187, -1.871049332401764)
(-1.0203190615317386, -6.891172513055817)
(2.5018201411464567, 3.932969031988332)
(-8.71461445253263, -5.043886298274289)
(9.922621609250623, 8.767746977878964)
(-7.668592479553928, -4.7009635660259015)
(7.369045332141653, 4.696489195221854)
(-3.6159612146655533, 7.7852425626507795)
(1.078649058169539, -5.141235618543569)
(-8.122568549005369, 8.698026805369167)
(-5.403048010756056, -1.3753924333037126)
(-4.818216160658042, -1.545872022400065)
(3.5873866133505334, -9.131892229109667)
(-2.3605913510090737, -5.526453601187134)
(-2.2739662119859876, -1.182046355450252)
(1.4381126499714014, 1.1215081505466085)
(5.740759884752515, 0.04710232595542152)
(-3.605561050981776, -6.05790560047425)
(-9.740382727899753, -1.4154953878115943)
(8.273586913484316, 7.1760750572864715)
(-4.6954087322285165, 3.061024259120062)
(-7.378339324138599, -3.922014025633782)
(4.043971352987194, 0.1828659473980654)
(5.386214176123527, 5.556759764740146)
(-8.053345026526195, -5.062878562764057)
(-5.87221832938039, -1.299888791087474)
(-6.924522288952155, -6.144412932034755)
(0.41009457839025387, 3.05735053850508)
(4.438510659214108, 4.656782604598229)
(0.5824795675442154, 9.763518906359497)
(0.6314458471677646, -2.4223368437653185)
(-7.598025651591554, 0.26699682865720575)
(7.336562833999459, -5.867805186985882)
(2.447781074909436, 3.259733758403412)
(5.801019286164335, 4.848028570429337)
(-8.248804979957605, -6.181815634613084)
(0.03341782477792421, 4.822081420170122)
(-4.152300563285136, 4.650699143751689)
(4.149257574464581, 9.16132548807375)
(-3.636025604176572, 6.005589205874017)
(-9.024983395518118, -2.682476514811631)
(-6.7343380328210785, 7.330749737828924)
(-1.8086130782608638, -2.284776052112514)
(1.1325118093715894, 2.9343608559523116)
(5.630786675019998, -0.2663923753918489)
(6.752653461790441, -2.611724204791292)
(1.3229591312910305, 9.38113193324298)
(-0.7914096419687731, 0.5714511146406096)
(-4.187899071462091, -2.8258362969160933)
(-2.6943899565076563, 2.4204410190898855)
(-2.700124183174788, 4.0723106823116755)
(6.115368215146081, 5.378929128583929)
(-6.80134575737071, -8.934127133501335)
(8.889882840422121, 3.670163136676658)
(-6.721955757101301, 3.4046352398023956)
(3.7292814997632853, 2.0155351687546403)
(-1.9796944417948854, -5.768713917269663)
(1.6798886589316187, -6.068638856167896)
(-8.366859281740453, 9.029464134294948)
(1.2201644203920932, 9.162430748955408)
(-9.47776895501222, -4.179772765248666)
(-2.6050927591664452, -3.2829213490531695)
(0.7500691452987152, -7.024192268073413)
(-6.035153347855551, -5.45344044094308)
(-1.0266720435648402, -4.92907262187617)
(-0.8865473755131443, 9.806333730892415)
(-4.667336556385666, 5.788931745738598)
(1.6641294025286424, 3.867656598275733)
(5.119957918033114, -0.41107440110096327)
(-2.6734550573233413, 1.5857552226010938)
(-1.4628549926221837, -4.795989080398662)
(1.5978043357137075, 4.292020488647241)
(5.934557264021125, 9.561227177181586)
(3.929912501459089, 2.8065899644618355)
(5.494675751686486, -8.487579296927969)
(-9.069149886158176, -4.043618129705029)
(9.989027440157802, -0.5244582081141402)
(3.4038121637705814, -5.311097266037185)
(2.905832313919692, 5.501744885221527)
(-1.3619467455055112, -2.5286029634208056)
