* Klijenti:
(9.985819049838906, 3.6745530307441427)
(3.4209373182984137, 1.3386936468526915)
(-1.8392180626578476, -5.803122011359205)
(-5.861900064358803, 3.420422117721012)
(6.677347114776804, 2.5572977758912394)
(4.188988871366856, 5.851657737714422)
(-6.594499311803164, -3.4526266049436583)
(-9.0364100959151, -5.135419116230329)
(2.56638392732148, 4.200660890181567)
(0.5810443788684143, 6.959759427330322)
(-1.3017682027254374, 2.3515138793475217)
(2.01687620147284, 9.922192726428445)
(0.9376628145697197, 5.445530200690985)
(2.435444789933502, 9.38926022007119)
(9.594523075319273, 4.473178452531336)
(-5.611927482297245, -8.092734708009937)
(8.379084903252437, -4.394815175485956)
(-4.997340148155951, -8.898668465574126)
(5.0214734734788085, -8.220308054336849)
(0.6351984813191187, -2.5924096841111073)
(1.8847025561339699, 8.233662653256783)
(3.3047629226057964, 3.819452715771156)
(-1.0727014942615796, 8.691647166410256)
(3.5054761707460376, -9.727414096037752)
(0.111072798972776, -9.514095857932421)
(-8.197590426548114, 2.913346904556363)
(6.860587322947705, 0.5665256162983567)
(8.618141722609451, 6.286531648987001)
(-3.955619679187272, -6.994184839112274)
(9.573040652427032, 8.952103130807672)
(-9.520599672378635, -6.611195883119663)
(-6.66415910956675, -6.355195604705688)
(-8.042434546774802, -2.9749902747775163)
(-2.9213600030741933, -9.518480676266508)
(-1.4115205287811499, -1.8991179273718686)
(4.454745884240172, 2.5924017886033432)
(-1.5723894045231859, 6.858621035814004)
(-7.923299496120142, 2.9243414570859336)
(8.471586266235168, 5.683517910826444)
(2.1882598205492343, 2.612464180703258)
(-2.974348802189364, 0.6082833791513877)
(5.920293665754855, 6.282749611300041)
(-0.5804056145619505, 1.6836921272323337)
(7.9909393537250075, 8.07207416197)
(-0.8333206766744627, 0.6979449162387432)
(4.650865168232281, 7.80255419908865)
(-6.460298471092232, -8.22660572982953)
(6.326776648749373, -9.396152294761306)
(-4.594194915819876, 5.168381395752238)
(-8.364272650085525, 3.138277545648073)
(1.4101013825297297, 3.821963123159385)
(2.343096663549268, -0.6776546416922216)
(-1.8264597142215635, 1.188016978399114)
(0.8114692648498654, -7.119231457448645)
(7.867185127380047, -6.0282424536860235)
(9.362456885801308, -6.779659792903175)
(-7.753594216532318, -5.09208378105922)
(6.258446341083822, 2.2889798892247235)
(-0.3304959881194858, -9.272704123434162)
(-6.903898948934231, -6.415569567217259)
(1.5718470981369563, -4.960600837801743)
(-7.041083394531715, 0.00025303517500852024)
(6.543374739522704, -4.8484217125994995)
(0.9609900242197345, 2.4795006859166424)
(9.193344775851898, 4.710146575951491)
(0.8376463798751139, 2.737341112026826)
(-6.9094456720653685, 9.986347607516358)
(-3.3788269912626667, -0.5229752511596963)
(8.118384846386714, -6.481340024734415)
(-7.618495858584917, -4.9102283824646875)
(3.401402158839101, -7.704069205288018)
(-0.028260948600804525, 3.2543587555758986)
(3.5380562169691068, 3.4240424857912046)
(6.095220942768222, -2.300836758467824)
(-6.668678380152859, 4.662021697872715)
(1.1188633987366021, -4.081341499641389)
(-5.114648508396257, -1.0137705387133717)
(3.098057197792139, -3.9592186276163632)
(1.315662763026907, 2.8661963556139227)
(-7.512561757683011, -2.382237756100185)
(-4.947152465017357, -3.1883145621547726)
(-4.056038505082551, -7.260907956061768)
(9.21195826562542, -7.481078460374149)
(-8.983843264735858, -1.8797525311300554)
(1.9999861748649206, 1.420663026298147)
