* Klijenti:
(-3.819814910209409, -2.720682270689119)
(9.676998475982266, 7.830413498382704)
(-1.2682363467348363, 2.3645405192412827)
(-6.3333255374035025, -0.6022828309402364)
(-0.9335117269060369, 7.578530405430822)
(0.585822803411812, -5.337984835022127)
(-6.114540940677429, 4.368702932033061)
(2.8329501378735937, -8.647538275117384)
(7.892818799374609, -9.815802594090604)
(-1.2964626280239706, 6.54577738562271)
(-7.534137276948664, -4.029699586506121)
(-4.531499113673478, -3.5963019029125114)
(5.614550456096898, -2.3361002167622313)
(-1.5631118097712449, -6.806481410777138)
(-8.846656986822929, 3.411580149326735)
(1.4884894339439256, 5.231062590878981)
(-3.8464169311836933, 6.335483551184296)
(-8.013713015877011, -5.474311139948744)
(9.940507613819005, 1.1406010226426027)
(-8.079226122962586, 0.4816600557483408)
(4.866680403577412, -9.969929558276496)
(-7.154499378064221, -3.648333930893819)
(5.73587124762803, -2.970321775339178)
(-2.8676440430262984, -0.28965374479321326)
(6.098132395900834, -1.7324914678233938)
(0.5864997526242917, -2.0024337198680753)
(-9.354749060362703, 4.531577990037174)
(4.897667222041104, -0.783805878578054)
(-8.41569325607443, 6.139946915273434)
(-7.56857420631734, 4.03811302752189)
(4.855820340404765, -6.48844184735383)
(9.271460760226809, 9.658599958080142)
(6.374526696319997, -3.449714149804553)
(6.546421817947529, -7.2763781497957485)
(-7.878628796006422, 8.220417334824507)
(-4.799557598517361, -8.513385198592474)
(9.129128698377642, -0.15726121792397052)
(-1.7315099002621004, -4.513001795309764)
(3.367793929010068, 8.070452364108554)
(-0.7901717187034141, -2.474216229815238)
(8.625321785843681, -9.557614124456988)
(-7.031836175673716, -4.7559915954684495)
(5.205112242752794, 2.4459821084442606)
(-1.394084428527604, 8.44479070161458)
(-6.120744365055424, -6.946065951713958)
(-3.2084463543814667, 8.726287457412667)
(6.280273978711254, -0.399539188244205)
(-8.509964440296908, 6.288384019669287)
(0.3244434030055299, -9.945507776786805)
(5.228622830240933, -6.262376141408104)
