* Klijenti:
(-0.8082826702353927, 4.84835311285571)
(-1.2093774636303518, 8.289031552343829)
(0.4345956886356639, 3.277784395920218)
(5.983117649349561, -8.05939080095532)
(-1.0285105123423488, 8.187143046368302)
(-3.9926245330493444, -2.4645373747992316)
(1.6587777616577846, -0.30475576847240404)
(4.976561497033085, 4.81383885079504)
(8.91653575448353, 4.979203143799024)
(0.166587966926091, -1.5398356868198242)
(1.0300891093443187, -6.816721953430623)
(-7.78159987038384, -4.143741919932729)
(-3.5465847342927486, 6.126470147429096)
(1.0826472379330987, -0.26088777180017075)
(-8.282504988288856, -8.482970660541426)
(-8.828116746804318, 8.981236536294332)
(6.050494896262709, 2.7068283167960256)
(7.391699644794695, 3.2599804609110663)
(9.709080400820564, 5.279274056237426)
(4.945077485168026, -6.102382272551874)
(2.7332046337844424, -4.3617309256124965)
(7.5529971108335445, -0.3669417995251081)
(-6.262311126842812, -1.7224604722060128)
(-8.223468318713362, 4.539135420369604)
(9.227564156521463, 1.1408698687849839)
(1.3500774477199489, -6.911930261400623)
(1.7884065129490736, -3.989823620947841)
(3.029087035372413, -5.433549997301716)
(-8.25552758458546, -3.8941157143539806)
(-5.229327590704724, 2.5781952728771866)
(-2.1697456465944143, -9.538359138823518)
(-7.2873457179654615, -9.724647238331539)
(-6.610819860069244, -6.666263502381349)
(4.6444934762535794, -2.484842497471476)
(-8.023659693912911, 6.78454843960008)
(-1.8340918474615258, 2.4384471148009688)
(-8.90822905616905, 9.946894744905606)
(2.8183915385524134, 5.733372911733223)
(-4.703904885610668, 5.965133816764789)
(-0.004033832569804829, 2.028827390869367)
(7.532958484883277, -3.0167583383821306)
(6.521615187603935, -3.5504483568532175)
(1.7986359736340418, 7.7365811703573755)
(6.04994287586009, 0.39998175863490815)
(0.857899350114792, 3.019496020002153)
(-8.094685732268108, -3.9940932616632114)
(-3.832033220625264, -5.8012535294673695)
(4.045395606644554, -7.362532744754118)
(-1.1266981938172194, -3.446155091957463)
(-3.8217318523669004, 9.373005828799545)
(-0.45078236183634957, 9.543642087852092)
(5.002065703336928, 8.458557810880261)
(7.99199786459079, -7.452425304507377)
(-1.5885275321958385, 2.1655812437352218)
(5.862941637623733, -6.716715162422595)
(-7.04442556317963, -5.853684182056062)
(-5.396003805035081, 9.5134965445861)
(-9.928379820242101, -0.10281662019677462)
(-9.000490595256707, 5.618363043595993)
(-3.610378391314411, -3.599449351552093)
(9.227677496384004, -7.030695950362309)
(-0.018399768979058706, -3.093329658463933)
(8.660545607292843, 7.705905814772322)
(8.568868848191372, 8.843960109112178)
(3.7298747424657215, -1.357920600003533)
(-6.308103672220811, 5.658179134334276)
(-8.336350353154664, -3.201634182725101)
(5.034455726663197, 9.798858295235878)
(3.980090971638708, 4.594856342288367)
(-7.96143634279691, -1.7721451211998502)
(4.874007512805257, 6.182556138256928)
(7.960310198840553, -6.741374993859528)
(6.869466330280904, 1.332377604183817)
(2.76404965348652, 5.55392533543467)
(4.918161410788107, -7.647796218997341)
(2.2863004133596974, -1.6483281935852627)
(0.8449945510513945, -8.212890895443802)
(9.482453520341071, -3.271601103746722)
(-2.562839911135306, -9.608445845773371)
(6.94710863865642, 4.0640229126397)
(0.7204175015049508, -9.566676812129554)
(-9.635579568061608, 7.434003013636151)
(-9.271321168873994, -6.711434838745161)
(5.3220905710654325, 6.302796000329948)
(-8.727789454107866, -0.9328781854436041)
(3.5484514207710625, 1.803252493452213)
(-2.3611517531989517, -1.9700024226312927)
(-7.308057337292615, 6.989360787588094)
(-5.4951267146172, -4.92844391838116)
(-1.0697464616865275, 8.82596345506191)
(-7.343341830491759, 1.684605839355056)
(-2.9274288042332186, -6.4567725176679165)
(-9.713488499127328, -9.426806008565205)
(5.328478094281927, 1.4752806910931486)
(-0.3150193173799458, 0.6254226860206629)
(4.1321147114895, 9.202445486101496)
(6.228139110079923, 4.757157325011992)
(-2.9106681275903146, -7.667288152158964)
(-6.716994545198151, -7.2668506540677935)
(9.664615015048579, -5.66250345386778)
(-0.9399395302319995, 6.735122372506666)
(-8.526042059370639, 2.2276320867759676)
(-4.864573391955176, 1.3997219976782276)
(-4.7008763447622615, 9.299031925448457)
(5.554547133852916, 3.007324924845012)
(-2.5622658724529312, -3.4670154208924275)
(-4.617767038829275, 2.5437651343567076)
(-2.1689537286093152, -4.970152736915456)
(5.318332924114486, 9.226978911758557)
(-7.887750865360803, -7.131797320146324)
(-4.116443473913359, 4.685582432431929)
(-3.6479832180102996, 6.644902386387244)
(4.669063360796599, 0.561505120786773)
(-7.386657823837042, 2.0618065960028)
(-1.288807863555288, -0.25315817966573206)
(-8.470260820113486, 7.876957837589771)
(8.581913140555148, -4.764000705228783)
(9.363970923430841, 2.77207724060732)
(-5.330738848859076, 2.879648703478896)
(-8.905587156770205, 1.7306904408596235)
(-3.5950672767791865, 2.2015593068421175)
(8.445294838596052, -0.5532192825028464)
(-2.5715477605657178, 8.911941387238343)
(-5.093797284088319, -4.038807529648237)
(7.596409491573972, 5.321436419872603)
(3.4753725368024035, -4.74544844148141)
(3.277369017206661, -3.6138672285827145)
(-6.436922909511306, -5.2255723165309)
(-4.121036360512946, 6.062074995131276)
(-0.8944683371074724, 9.180475831319196)
(-6.516314286915295, -0.028879280258829354)
(0.4934809876102513, 7.753935270965236)
(-2.408317221971064, -3.729057011808086)
(-9.916202860206674, 3.532368549482589)
(4.662996891628993, 1.181216764357071)
(-6.399799455591717, -6.73758039979508)
(-7.774076435359518, -3.824617014697358)
(3.00664969874407, 2.053918533161527)
(-8.815845207507088, -4.512911716349319)
(7.933521160644361, 0.4860505566864646)
(-4.265730832584856, -7.9970467132884915)
(3.110179879704795, -0.7388304078726176)
(-5.446720695716197, -2.8769253052403236)
(-3.0777264812387672, 5.772214041539126)
(-2.713841046129284, 6.015756461548328)
(-5.005078771808266, -3.32741233007847)
(-3.1145395736828423, -4.990397397457982)
(-0.19961184016582756, 6.226334869079878)
(-0.4994534160786923, -3.625589630175215)
(-2.0287841021597375, -8.11707960909821)
(7.896047065478932, 7.102234839374553)
(-2.0203157986438853, 2.961015503397066)
(-9.282648058977843, -5.450460246666853)
(2.8045757767798722, -5.3904592896936006)
(1.314236830734929, -8.934193055679298)
(-0.13559255156090444, 7.683454062634183)
(1.3740644944427078, -4.974342680155717)
(-5.976714035267672, -6.396251822809347)
(5.202063367178182, -3.542668289232598)
(-1.8743074625241576, 1.6031130716348851)
(8.886959742108832, 4.389147192221863)
(-3.3761169330423417, 4.693742192202235)
(-3.767327978659136, -3.8233454998058676)
(-8.301389639632342, 5.802241077019392)
(-6.130849750664591, 6.915424053343511)
(-5.335815675251425, -2.563096987280799)
(-5.942379017493586, -5.4161879783641975)
(2.939940563440203, 5.008838206021029)
(-5.901662014123987, 2.660217177938744)
(0.07779176549644973, 6.1108985646122775)
(-6.923788700859095, 9.388148367585174)
(8.64739098786264, -3.37069672225412)
(1.6581845801696389, 7.2067684134146575)
(1.2356730212351543, 8.849117140455817)
(-8.883600512158878, 3.598592425196397)
(-4.6221547580172455, -5.933655925600849)
(-1.5255376768943645, -1.7191287464785212)
(-8.289044058344912, -7.027493238706648)
(9.44366784077484, 2.5626502666675233)
(-9.815303122323733, 0.7371127833494882)
(1.778344169866294, 9.110924746422956)
(-8.0420112405173, -7.233039908373103)
(0.7508648481871489, -8.784754249445408)
(7.471488952064963, -1.934701445463137)
(7.36703688016107, -7.643409555087278)
(-0.302497007090075, -5.171534607889566)
(6.417386224805696, -5.7032024959073375)
(8.501429538720707, 4.726135412904375)
(-0.088416799042081, 3.960198456674025)
