* Klijenti:
(-8.726023424953038, 8.335832352076991)
(-7.736331496430708, 4.983436340635292)
(-3.7486728130861096, 6.793589062115252)
(-9.045632402132247, 2.6407112780930735)
(-5.018254477193178, -7.167386533023592)
(-7.073025824641402, 5.173631527752844)
(0.3147542546519144, -4.638112955955462)
(-1.2573053699080479, 6.339972858648064)
(-4.122490157395562, 5.0380048978920104)
(-2.1547284065404053, 6.188277443183129)
(-2.354818579923892, -9.855601367063237)
(-1.379845557054562, 5.00110766087278)
(5.3169636814560945, -9.10882041045826)
(6.7361174414085845, 3.3895427299810788)
(-1.2189850775054882, 8.283883191501968)
(-2.8768877373197483, 9.247007223177562)
(9.158410937393864, 8.036351618167856)
(3.8318018589605813, -5.238633291523409)
(-8.578923424816677, 3.6849491815202953)
(-9.957790700721647, -6.930056829655243)
(-8.3926622468698, -9.71679451910407)
(5.649818161130009, -2.667280846562865)
(1.228284783663634, -4.680541076397187)
(-1.385130162068151, -5.289075379286103)
(-6.838826040242337, -4.167901853582103)
(7.465783180500367, 3.3803265853507654)
(1.3066776567321732, 5.579276002930788)
(-2.225200576166648, 9.606152202101274)
(-2.1814935630797017, -2.077161933155587)
(-1.1159103919199893, -6.1273167099960135)
(-2.348565961996174, -0.35698270019136835)
(-4.86041862366047, -6.8560546064507655)
(-3.4448595284721666, 1.1094592932533764)
(-5.906713408737363, 2.047925939730888)
(-1.3373043752854166, -9.449969221405807)
(-3.521093773888719, 1.323931832038177)
(-0.6263918233617805, -1.4744082167357053)
(-4.124302674423426, 0.5577828473240984)
(3.5707603087718187, -7.319982304695123)
(-5.776898435018715, 3.096592374524448)
(5.154133828615382, -7.527443070706818)
(-5.666785242384922, 0.22406525435875935)
(0.6744319810927379, -7.547938036387585)
(5.531900254532193, -1.63379869058722)
(-4.12657017173758, -0.5671374410863983)
(5.321024588824008, 5.210898831190027)
(-7.81367140896525, -5.513462231613538)
(-2.991283056470351, -8.176411498092138)
(-3.7121093616346883, -4.503533925942622)
(7.232273616816535, -6.6002723598134105)
(-0.3902301921779454, -7.975367076687885)
(1.4487750707772804, 4.44365452442592)
(5.107890541615262, 6.612600760623209)
(9.881433710142538, 3.9371975052016843)
(-6.850190831603653, 3.2080891422297864)
(0.09294292064988774, 7.058450653174432)
(-0.7032836708797756, -9.493308401101299)
(-7.516132964183376, 8.944045193316853)
(-9.279871795338037, -2.226535761304678)
