* Klijenti:
(3.5711038809627524, 0.3208877452581955)
(4.59286253689311, -1.517085139453405)
(7.644334545280714, 7.974899580919569)
(8.477133743769315, -5.3089328668074165)
(1.7604321366713478, 4.183281807436224)
(-7.540264560806024, 5.211871516648719)
(-9.281719569401448, 5.957675656675441)
(6.860775782370972, -2.8686767812365455)
(4.642401344310336, -6.203047766271801)
(4.301940001657618, -7.110972661114845)
(-7.239637481010083, 0.6070651157653284)
(-9.702940340199888, 4.203676295458777)
(-9.712641126689583, 3.9364668398885367)
(6.817014015727228, 0.7557731652348458)
(2.147869982508052, -4.073248208074565)
(-2.1542268649190355, 3.150972997102926)
(2.5840758771027144, -1.0571266894131686)
(-4.3743701819530045, -6.259168398752191)
(4.93740593667466, -6.3628378208705305)
(9.32352993709469, 6.144037694733306)
(2.5258195681583917, -2.2249441765315687)
(-6.715194924477754, 8.773746870607265)
(9.159335985335655, -5.905991791311582)
(8.604144287410211, 4.070193869872021)
(-7.670185702629908, -3.0854323427054027)
(9.169388372797943, -4.804934284022946)
(-5.566424055201457, -3.2465797173051065)
(-2.6705925861352187, 6.979902195189375)
(2.718176547036432, 8.097617876682133)
(7.953210308145689, -9.911201176419297)
(3.5670892058767407, 2.760328317532611)
(6.059674806798178, -9.487416770112363)
(-7.896597956925595, -7.794574408374526)
(7.886785440897409, -4.12343510151797)
(6.637324788253757, 2.001621513612486)
(5.205894595443672, -2.8209022043961607)
(5.372496499526511, -7.8511633206822085)
(1.2147877705968195, 7.434084946545902)
(9.490374803213804, 2.969861814645993)
(-1.03137335400573, -3.8417139484768086)
(8.725926063706812, 3.4885240017636594)
(-6.16222546322438, -9.543417549812997)
(1.1353329721805707, -0.61775756686718)
(9.82215811532551, 1.8689933881135463)
(-2.982679758993929, -7.366128954653224)
(7.070095812371914, -5.263081124053111)
(-7.16719249757042, -7.888810150859662)
(8.05661527156198, -5.1390015811322804)
(8.287411019999379, 4.5203625962420055)
(0.1950598923999074, 4.735094010386515)
(-9.38893529506969, 8.321160485354465)
(1.2142669235405297, 2.544059490894501)
(8.467709317966406, -3.5315855069436157)
(-3.3766504084182136, -2.761485625683835)
(-5.223490697754274, 2.174072549240462)
(-3.024056188264737, -4.082868931817818)
(6.615601020001932, -0.2176699026655271)
(-1.919284167576766, -7.870707377625505)
(1.4228978162517496, 8.459354801117666)
(4.508276954681991, -9.439011086787941)
(8.554419398335657, -9.181861239973774)
(-2.2378246990393986, -2.3455625810140006)
(-9.812740922751292, -4.095713652900339)
(-6.745726680381874, 7.914453944562524)
(-1.0942593371511968, -3.374177290057993)
(-3.6132123861508507, -1.9452588183744801)
(9.079299059321425, 6.184508670221948)
(-1.6381456860090093, 4.268632567912308)
(8.614634247737246, 5.907951461291727)
(1.8061068120141606, -0.2579599636308494)
(4.869097544595277, 1.4182498013024478)
(-8.128555974829975, 7.238679639125255)
(-0.004746580352197327, -4.065847641797906)
(-1.3839705641989681, -1.4989568051259905)
(-7.3698118524325, -8.277609802917429)
(7.256160944809196, 5.515699842052461)
(-8.641251718884561, -2.9694045891515586)
(-9.396691717611727, -9.092009560580683)
(-7.521642686465442, -7.549140270205044)
(1.75891037593553, 1.5919807836638995)
(-3.6411688868578125, -8.270693123848405)
(-7.454223190370883, -1.8780793850797366)
(-0.9571115297738526, 5.991803238560349)
(-7.691217376311103, -7.811770282147689)
(4.6592286273484085, -8.142485993103595)
(-8.232051039747695, 6.080755868216393)
(9.314778871735086, 7.01058274233468)
(8.185005998883973, -1.3662811092277742)
(3.3723293277247066, -5.807893642620179)
(-3.0442947311672253, -2.38439448195561)
(-7.528223632324242, 2.0092735637914583)
(4.205996424239849, 1.1970104251384388)
(-5.591487424822244, -6.082633885433109)
(-3.5042492129304943, 3.2815283190852256)
(2.5060184191783357, -3.592781963393799)
(5.371373865163509, 7.455035612143682)
(3.6671184306460614, -7.818533562128125)
(-5.867417410441755, 3.225962710926094)
(-1.563132935010131, -7.209286899494954)
(4.996847699491564, 5.456317331481424)
(7.328850528511271, 2.1457576433964967)
(8.168767750951169, 7.133801832594543)
(-1.8899183917436702, -8.819867301640294)
(-8.436435881686236, 9.585003561928726)
(-3.47970870086336, -7.95021180394108)
(-8.758904675524352, -0.24276161137666996)
(9.091873235447284, 8.654344490670937)
(8.327217375711971, 1.3239242942679752)
(2.5904164895113944, 6.713055016864672)
(6.039785128956243, -3.2929134031871277)
(-2.0797080270390094, 7.667921565979881)
(-3.3464942504595685, -7.675787134569374)
(0.3443266671289962, -8.377958741020421)
(-6.800130219369709, -0.8395145604367045)
(-6.643462102596462, 3.3593346955570436)
(0.10699643757000743, 2.4476637521522093)
(3.732342484221835, 7.068591538292054)
(2.209093335273929, 3.160434670113057)
(7.779094188582253, -7.684964402790482)
(3.8366889562320345, -7.2579286862475545)
(-7.342113735342169, -8.08261365456368)
(0.3421625975388025, -2.503193141938434)
(-2.2594011457932073, -7.873029482637026)
(5.6269333543066296, 3.2606746629258794)
(-4.213458344610568, 3.737289300432284)
(-9.907549316418773, -5.64804172488987)
(-9.557857718146037, 9.398005303644354)
(-9.228305255500892, 6.54536747489988)
(5.0362593978868535, 5.450860622918398)
(-5.464868666248481, -3.94514917922079)
(-6.345547527274135, -3.4694381609055513)
(-0.10821597884721434, -7.851316983594008)
(9.750456695406534, 5.803199704712448)
(-4.6263132630630155, -9.897642246208878)
(1.871779719888643, 6.387915761846706)
(-9.972418562528036, 7.104765563503957)
(8.112337906629097, -3.0479643329750195)
(2.235818958416605, 2.2894247012584383)
(-0.755497029415082, -8.349669555346539)
(9.454206593065955, -9.537477882274297)
(-0.177031868983768, 2.9274368530584365)
(9.034413739405302, -4.746699257491418)
(5.077386478463739, -7.975118501873459)
(-9.790918089257874, -8.330386506566184)
(5.327778759388336, 3.935418450077062)
(0.5596866388316801, 9.38498737109547)
(-7.8685155051352895, -8.49461559198948)
(-9.264481793639614, -4.3983666435077655)
(8.813590788194588, 5.295426437192923)
(-7.342025781972916, -6.888630634022659)
(-1.4161163398328451, -4.276024090929084)
(5.969773795160492, 7.920880420334409)
(9.800738783439876, -5.74175505537553)
(-7.491842561042386, 0.4161061849021426)
(6.545223592872752, -8.723136341871669)
(4.607295860477308, 4.838814363942493)
(-2.6157884983186097, -1.6082839895152254)
(-5.385487929920574, -5.536932539719284)
(7.58480436489598, -4.442968823001947)
(-2.1482150941040956, 0.015060950768749137)
(-4.040088213762576, -6.350295058926667)
(-0.6600336883486193, -9.794012775656373)
(2.6127001718333105, 2.8929918797912286)
(-7.1297583198956005, 8.070366097952807)
(-9.079514728066707, 1.4558407028660625)
