* Klijenti:
(2.9075006040687885, -5.747026545544904)
(-7.438429308081731, 2.2861544655586385)
(-0.8148399785420875, 0.23448589866137404)
(6.83072100374914, 2.466008476104321)
(-4.12683632273324, 8.76500404103044)
(5.154596166446874, -4.1701372703132344)
(-7.379508395142391, -1.4594774383918114)
(1.4995460966760383, -8.073919291246463)
(-9.348725045289703, 1.2454904433865153)
(5.5196568037329925, -9.971749915804256)
(9.834077268287203, -1.0399963611027623)
(8.669565348251464, 6.5411968289697064)
(-9.642719901834337, 6.368990906072526)
(2.159933699763295, 0.09798227873914378)
(-1.2538784052637642, 9.380574120619563)
(5.455009424383096, 0.3622796226150058)
(-8.416503570245926, 3.13320499587984)
(7.351824625228684, 6.218009902026605)
(-4.84092363887219, 1.4749776812007802)
(-7.91090116721654, -0.9530742629243267)
(-1.9300140591931108, 1.5707658780467177)
(-0.04533842253929343, -3.349367585889582)
(8.683253155634702, 4.130329399946202)
(6.295878976652634, 2.1585498088727597)
(-0.4393090791014771, 5.6431364893197085)
(-6.937504875707581, -8.83845660398295)
(2.363624112589413, -7.416026685890507)
(1.483623534083966, 1.1988133970676902)
(-4.011891795949323, 2.1308903416982865)
(-2.415807274164841, 8.917916872325733)
(7.777081137950123, 4.616505947668138)
(-9.567079221142265, 9.058932359291184)
(-8.93362084057646, 6.005997941759627)
(-9.20573272294054, 7.398123685245306)
(8.625131583397184, 2.531171739224618)
(2.104589837261443, 6.067020539249029)
(-6.635884428382872, -9.380725661304858)
(-1.2826819193452863, -0.9876911167415479)
(-7.99225815661525, -5.692198569918996)
(-2.3497289067954714, 6.518526664011098)
(9.481077618280317, -0.53911225882538)
(4.94548772735671, 4.659172745132658)
(7.029149435080246, -6.054005417529873)
(1.8176459585553815, -9.411286531008018)
(0.26660884746452496, 1.5152824025382028)
(2.9897643166547745, 8.380377845812735)
(-2.960641311119012, -2.238105089930446)
(-8.717345307355444, 2.382286180932457)
(3.3537581894681843, -5.570463321678927)
(-1.080575315566728, -0.9015684562720381)
(-5.140460118707151, 6.55976721491313)
(-4.4197045527116146, 1.836575354889753)
(3.6310231051026385, 7.6392816681266105)
(-6.417656720550622, -0.88589450976189)
(-5.1080289998275274, 1.5045793732674522)
(-7.414902822477654, -4.570348654475087)
(-9.271902809260094, 5.613898587317273)
(6.998152894420095, -8.642224103905093)
(5.068212728560997, 0.6663431443462677)
(-5.884891882512997, -7.201621578198569)
(7.098024991690664, 6.969653797004444)
(-9.532779103506368, -9.173887678117932)
(3.01244737571788, -0.09341053482181572)
(8.346113048856704, 4.376053850254015)
(-9.620435881841662, 3.449867918745614)
(-4.96524455834487, -1.1729405961114772)
(8.365579832683274, -4.805151477158979)
(-7.233503976337612, -3.1609096358123008)
(-7.113865192969257, -4.48168745896081)
(2.63136241939506, 4.795423565012255)
(-9.419735348051702, -6.869810650493546)
(8.701977583757408, -7.9567791133118915)
(0.2756944445809708, 5.431122271487979)
(6.845913679082145, -9.871088201419253)
(-2.738789897412679, 1.4583978416435954)
(3.927833651310575, -9.809424810092107)
(-9.479125592499742, -4.104843982960505)
(-3.962228813506603, -7.704646336031966)
(2.994426944649307, -4.582442522048504)
(-5.962075932257291, 7.8469228579237935)
(7.730048043960188, 0.6455619708604381)
(-7.748945066548365, 5.7354651935447)
(-8.302782097428771, 0.11491245445301956)
(-5.046643546362586, -8.237361548707776)
(-8.753035910305375, 1.5855061741608267)
(6.657329734627385, -0.27720515216907415)
(8.615066760373566, 0.390530420992647)
(2.433637580074656, 5.730910624564762)
(5.954883339919853, 7.951898545539404)
(-7.112196821539831, -0.7745669579834882)
(-1.7963113999264042, 6.575737184552114)
(8.258799448676985, 6.704678898592498)
(5.227277344472359, 0.15150515285880672)
(-1.1271833048443867, -1.4995890831474092)
(1.965888021570164, 5.024206917577407)
(-1.8434712619169993, 8.47681215904936)
(5.973037830429973, 1.6716449732524392)
(-9.223847463648486, -2.5629265088060897)
(-3.251556923824184, 4.64234828209884)
(5.42913251449791, -8.332580015125204)
(-9.06772133658718, 2.422756178939572)
(-3.6975404042022024, -4.1125054769259295)
(-6.424205601109508, -4.483862314476433)
(1.5703539368656987, -9.073973437750553)
(2.742156769771329, 6.874968500238573)
(2.5630655238051165, -3.1607592102215287)
(-7.384125031636721, -6.07998792580406)
(7.914674690428701, 7.705286768893945)
(3.183080656416033, 3.3215482851025673)
(-5.9841251835372855, 9.444672138729246)
(-4.931703845894415, 1.13244122527826)
(-1.167385304361673, -5.108322321309851)
(0.776233279388709, -7.975866048348188)
(3.460361387461642, 7.317503835906749)
(-5.357146421588408, 6.629751740832095)
(-8.818352904032206, -0.5296766940229212)
(-1.0620153978171594, -4.9528135528828905)
(8.552754329128923, -9.889227471067706)
(-4.613269072160149, -6.471425503606758)
(5.382305033130301, -5.874538959776867)
(8.30018734433423, 6.597668583937029)
(-0.5452456804802726, 2.6933379388995036)
(-2.1956564614513034, -3.4234231218197886)
(-7.975485609192505, -1.882562774514211)
(-4.371990788568847, -3.38921950069871)
(-4.304000539041133, -2.4002795835754176)
(-9.36465060166613, -5.758991007006269)
(-4.565828921524842, 8.38609461060878)
(4.987565553944691, 9.090252250145404)
(2.5511162067832593, 2.4280527555910894)
(1.4934072319774732, 3.0089642368773255)
(2.867828445582157, 6.426599741932016)
(0.13712356504242784, 0.34331502468636366)
(-5.462275360152715, 4.473216227457462)
(-6.5612916515199, -6.332078813741299)
(-1.995601557095874, 5.983010389601304)
(7.377482321351632, 2.6266425045704693)
(2.389751813210916, 6.929877839295543)
(-5.142584872808802, -5.798149171308538)
(9.909364165015521, 3.7331746447288676)
(2.762920689958319, -3.559684680023654)
(-9.564405489725017, 2.3463477187114776)
(6.498763622585852, -7.109033020062425)
(-4.284762695924364, -5.543153460622168)
(-8.728353846059136, 4.543251853224737)
(-8.59643841007615, -2.6853692172514876)
(-9.044862323838725, -4.800980183555444)
(-7.5329135816700905, -3.8398258723663448)
(-9.739338893725595, -7.405413132970365)
(0.6891060833704739, -3.476842117139551)
(-5.557962213863017, -1.8395412901345427)
(2.727557989395798, 8.132693759158723)
(-9.767703084707517, -1.6059710985251954)
(6.285686458049625, 3.273530846963693)
(3.8708667644241253, -8.153147667814357)
(-3.7504052624676447, -4.727241670214202)
(6.384241625724968, 4.701242741415378)
(-0.08991745902295634, -7.701176770937113)
(1.5889624027441904, 1.3354919844281063)
(-3.4348382453391135, 2.5986936713680784)
(7.179008461425735, 0.07113166571812712)
(1.0643584801305135, -1.1213626552201017)
(-5.654898035472245, -7.918006259318697)
(-3.7169288964469027, -8.934929506540934)
(-0.029933438788811273, -9.595331485320921)
(8.328178411579547, 9.030505320986812)
(-8.994219617647659, 1.1992771052915963)
(-5.63538852181747, -6.097273989302576)
(-3.5597532870797917, -1.3063306460161979)
(5.0953897671237804, -4.202186474287448)
(3.5014442360322455, 0.023598525639849655)
(-4.920729438109146, -0.08958544817097192)
(9.342157934868819, 0.7154305771537111)
(7.465063858288204, -6.313462641610858)
(-8.164272595869813, 7.88741141585988)
(4.300598750456768, -6.308468847885813)
(-5.9604047514562275, -7.230511485014189)
(-8.058287181675055, -4.009729771050054)
(-3.144787214688618, 6.363433478385566)
(-1.35757183452961, 2.1519870163091586)
(1.4348146930953742, -4.1638326343952725)
(-6.619524680260969, -9.691319074479594)
(0.953382148541241, 1.880471741009158)
(3.635075137822506, -9.821188196700776)
(0.09993398091665284, -8.849450112113209)
(-5.39991703113815, -3.875051992487002)
(4.982796198625952, 7.810868687889791)
(0.3758121013089699, -8.622160343362737)
(-1.4498255874874548, 9.266983893577162)
(9.327485807522844, 3.375825197920273)
(8.448115603021321, -0.5928071972691562)
(1.0111926120652655, 8.084857279647665)
(-0.3378569656748205, -1.452203729278736)
(-7.716517712538298, -6.499130275866884)
(9.765987981420025, 0.45853847954518656)
(-3.0908355066447957, -8.249688021890096)
(-9.288932862694288, -0.5091839703000254)
(5.627784656166206, 0.9510419162816639)
(-4.389256931807111, 9.876279684692783)
(0.14201213175280714, 2.8006660229288176)
* Pocetna postrojenja:
(-3.6571789488633444, -8.871744941763737)
(8.056995544234702, 7.506723157097376)
(6.231624522326712, 1.9021368071489686)
(-6.8849951018238436, -5.787343376014677)
(5.36843430722673, 3.807936038938456)
(4.405483612979509, -4.7894814055167085)
(3.2024943756096995, 2.2760973237688393)
(-2.1998143997252235, -5.372625212132791)
(4.904863028224762, 2.0865501459948295)
(9.840303241378344, 9.424585242469515)
(2.8702057889758734, -5.0859393084336935)
(-8.131844722459478, 0.9021338056334649)
(-1.2117245151168667, 4.562926445102654)
(5.817262459578183, -8.831213174172381)
(4.358479145958224, -7.474769157178825)
(5.143674086895418, -2.888072281300098)
(-4.774825151096415, 5.828195598249486)
(-0.01359854577265196, 7.197353788893366)
(-7.228604852181677, 5.019032259233093)
(8.582200271423034, -8.845690321080866)
(-1.9886807985679624, 2.578169806008482)
(-8.07290765067471, 8.504907378876311)
(5.047428519887607, -0.6929836590636)
(-5.907259458325171, 3.6370115450233715)
(6.916993704085325, 9.49069652725348)
(0.46818343162333775, -1.053594179422996)
(5.987509563202897, 8.113108881388776)
(-3.373614933487805, -4.274093938293431)
(-4.587622172919044, -0.8190043923000232)
(4.805238320953171, -5.625117469760577)
(9.912054204832497, -2.366244088825038)
(0.4626991213887486, -9.57705393981449)
(-9.044137313845674, -4.334733241377475)
(-0.7835614986246213, -0.8118303525671848)
(7.002479608568947, 7.01873339194999)
(-8.29009453778748, 1.4235019230993053)
(-7.92992065992145, 6.688456652401673)
(-7.867654081153388, 1.7098342830505402)
(2.979907933483153, 4.19077476624766)
(4.027902897818752, -2.0740695048374036)
(2.569282731301163, -7.910950127669429)
(-9.264388884098587, 3.155018234032381)
(1.2564940141039997, 2.8996224525414185)
(8.291749454856127, 2.420358780605696)
(-3.6938163609843073, -1.6401192127681554)
(-0.8271213479259902, 1.7044286073101738)
(4.939724682329025, -1.6496283014492281)
(3.782366705215786, -6.288642536226366)
(9.891490766258709, 1.4103911347777949)
(-2.0331659306826815, 4.01181575587149)
* Nova postrojenja:
(-3.658279492049005, -8.870739394333862)
(8.047452580941535, 7.500534723033229)
(6.172200815115792, 1.9350149701269959)
(-6.836595154930146, -5.763892148183378)
(5.575293762918009, 4.008011383308184)
(4.315961239776083, -4.624101404799759)
(3.2024943756096995, 2.2760973237688393)
(-1.61497970674976, -5.768898538493531)
(4.904863028224762, 2.0865501459948295)
(9.840303241378344, 9.424585242469515)
(3.141640302914391, -4.987221850444127)
(-8.570529886906574, 0.3149452881264182)
(-0.6686075128604752, 5.748205329725872)
(5.900058085995166, -8.85953094548838)
(4.358479145958224, -7.474769157178825)
(5.143674086895418, -2.888072281300098)
(-4.595401915137884, 6.383726369378277)
(0.24312957374428823, 7.817926185728588)
(-7.228604852181677, 5.019032259233093)
(8.633032937872018, -8.84961560886334)
(-2.4392242556449517, 1.918601404877287)
(-8.057296772762509, 8.551340402835587)
(5.072424284426226, -0.19728567547066622)
(-5.3701397085536495, 3.701105850174499)
(6.916993704085325, 9.49069652725348)
(1.1459257602220576, -1.487146421595597)
(5.889015194115508, 8.029413141961628)
(-3.466284306585636, -4.360506362091364)
(-4.947833070458067, -0.8020923333555205)
(4.7851490550423375, -5.809463310865176)
(9.395402118340185, -2.164737845196999)
(0.45966158660918466, -9.546560918702392)
(-9.010760700514178, -4.343075296135385)
(-1.0452656622572694, -0.7506149328809061)
(7.073370283938402, 7.042670295515954)
(-8.695941675978688, 1.6769362844480968)
(-9.025171849704817, 6.474373359776664)
(-7.867654081153388, 1.7098342830505402)
(3.128967397572398, 4.624352017357501)
(4.027902897818752, -2.0740695048374036)
(2.0604524884151774, -8.532847396775868)
(-9.326541057881366, 3.102442360598996)
(0.5737383535204219, 2.3685274976088913)
(8.302120276604446, 2.5558887311012506)
(-3.447122787256833, -1.4815002729828792)
(-0.7457014178599055, 1.9121240985670025)
(4.939724682329025, -1.6496283014492281)
(3.782366705215786, -6.288642536226366)
(10.058915366737027, 1.0357131080278419)
(-2.0331659306826815, 4.01181575587149)
--- 1,9362025260925293 seconds ---
