* Klijenti:
(2.13033681086708, 6.189857474833072)
(-7.648649670566325, 8.348837248650273)
(-4.340939053846384, -3.9826190714889087)
(7.004441709184977, -5.335863695466003)
(-3.614512744384051, 7.820978607799773)
(7.488685150865464, -6.969699200196773)
(2.0780536626268145, -5.908916784374785)
(1.730661513711187, 0.10511354514226312)
(-0.5163057459039422, 2.720998841871946)
(-1.2158092898619515, -6.420443308405604)
(2.5178120456212625, 6.277405804767252)
(-7.838029256806118, 4.932845050694169)
(-8.925783760750011, -3.0665713696955432)
(9.946683317171804, -5.764516102267532)
(-9.958501713523402, -2.060564035474699)
(1.9485932125857257, 4.28706812375877)
(-0.07475130804660601, 7.183503657719978)
(-2.6470885836506213, -6.881774666394119)
(2.6669892087064166, 0.10827910063633261)
(5.3905345497503365, 2.509135443117028)
(-1.4145479985779552, 4.511894359686963)
(0.1984583571472509, 3.9770556919156785)
(-6.558777496422945, -0.5278975192846875)
(1.8032983198430799, -6.041099741673359)
(-5.45153310289586, -7.187238317537674)
(-6.383625795068784, -2.5868705506436074)
(0.08769108097777867, -4.167394817007885)
(-4.748820087208443, -4.717108041333851)
(-9.284328451867719, -1.156777874882465)
(-7.300695637479762, -8.829028644231167)
(-0.10163858340671617, -6.4864206180910084)
(-7.7831811491217735, 8.633610141411914)
(9.746424293154444, 3.6590790872106744)
(-0.5582351537253665, -5.243700735679164)
(-5.5517703657696345, 7.8316244727133295)
(-7.432596774433193, -1.3268033045480099)
(-0.7039516644327737, -6.2521656697316175)
(9.235288982919279, -7.457100056427652)
(-2.136049122221757, -2.248929090016314)
(-3.5614277983806586, 6.401260096382412)
(-0.6234023292192568, -2.308263318220096)
(8.6624327567506, 5.851499977474981)
(1.607676132207569, 0.4266513925751916)
(-2.6184206993222787, 8.723863051571872)
(-9.739790297843003, 1.7996623009268227)
(-9.685036417567943, -4.093717350163484)
(1.7738860033922776, -8.17667215310147)
(0.31867873034623173, 9.943757815501819)
(2.9839978195431414, 9.536141153512865)
(-7.837754971145485, 5.7587089552408735)
(5.156265071681387, 3.3946565578816728)
(4.884429370125588, -2.5652571170056877)
(8.57355879540221, 9.268777138719724)
(-2.7682503176542266, 9.10264854173835)
(-8.599224610101157, 9.559082193966901)
(-1.842248235408892, 1.6468417243240303)
(1.0136122520450659, -6.08961006911459)
(2.3687335637285596, -4.964826775134901)
(-0.23767656483089183, 5.609301164272916)
(-7.248772645168544, -9.91461313833192)
(6.313594552841838, 2.2898318032526603)
(-8.476702672193905, 4.3866709441433915)
(4.874385893837395, 7.490202068136252)
(1.0302931971898346, -7.751213838554463)
(0.8723719810188957, 2.3660556028071795)
(6.660066838173915, 8.051310949062248)
(-8.346796848545189, -7.122285119322229)
(4.2052331211283605, 9.46744096567964)
(7.079999525949013, -9.28000043446363)
(-0.5077004544675674, 2.4513300129361326)
(2.487915629378964, 1.830531265003808)
(-3.9787793428906397, 3.0894089949832484)
(4.147864654092768, 7.967504271549032)
(1.035863404849966, -6.063397440318443)
(-9.787114489387958, -8.22630116429095)
(-3.19558129167242, 4.788228988234506)
(-2.5133276441558188, 2.778225677861183)
(1.329641998882714, 7.9051612003476635)
(7.25406469681964, -8.891351940387475)
(-8.72834892992165, -4.31596843508628)
(-7.229046871760103, -8.566458592116188)
(-7.322608456267423, -2.415898117047539)
(1.332791933754379, 7.125248040700505)
(8.943026991457941, 8.015020367550434)
(-6.017911631325701, -0.18967315568709786)
(-3.2629059719827698, -8.916753605031062)
(6.51017592771867, -1.6897465429262564)
(-1.236357722339612, 2.466717553799109)
(0.6498128422491618, 4.411805151114553)
(0.40674834851882125, -1.2526188674239336)
(7.729549678827841, -4.7750922393065025)
(1.713983415682506, -0.41155855439662403)
(-8.241644793293613, -2.0568240476822712)
(6.044573504677832, -0.8562239796072184)
(8.269259287367824, 5.716560872791067)
(6.436337385989557, 8.466467974035844)
(-3.708863450466371, -7.75645337070104)
(-8.160108829054291, 1.874462593282889)
(-5.819771710328672, 7.192470912954324)
(9.545664267223877, -5.336881512953287)
(3.725355711313231, 1.5676688677307986)
(4.583660990078309, -8.127473074429307)
(3.638998363874844, 8.08245576950322)
(9.556338483096248, -4.402464850776773)
(-6.483447448833298, 6.44327985527973)
(-8.45512139248856, -3.7444665030311235)
(-4.986882688130933, 4.169248953591204)
(-6.946397340751995, 8.015843894602728)
(8.11040198923958, -0.6094708317721391)
(3.213723738144365, -9.357307670603952)
(-2.952430925474272, 0.4142582606338081)
(0.7849861549220272, 7.561382894249917)
(-2.782127066118278, -8.050093676739609)
(-2.681038575081864, 7.07442150476701)
(3.4218255976899528, 9.575422186004154)
(9.531754823788038, -4.799243023676998)
(7.97764878777221, -3.652704488311203)
(1.9025670442659663, 7.779227012389242)
(5.689470650966928, -7.570263953639172)
(3.6447178034825356, -1.5615213864113962)
(-4.837767155710216, -9.64864438931637)
(4.40711867306784, -8.45194662173989)
(2.6625371484185294, -5.589007412382035)
(8.9651883884722, 6.652188278904362)
(-4.369178253551773, 9.194859556301054)
(-1.13074565755198, -5.993606187692071)
(6.290749294568137, 5.832480352197916)
(1.843158016471607, -5.746725269687212)
(-2.250862939883584, -1.1378088572856129)
(8.88704507566182, 7.698505979715328)
(-7.976390011286774, 2.8965832722293072)
(-1.600704378114127, 1.0224568899184021)
(4.441473956504392, -0.10274514790169675)
(-4.494948285371729, 3.4307777475159646)
(8.438118398013483, -7.532910201844015)
(8.120751446167503, 3.2190734457413956)
(0.052718999540797284, -9.425392226224814)
(-1.2565715498188688, -7.3533900363382765)
(1.7937833990152967, -9.98619581309989)
(5.364951902575774, -7.072353689502517)
(-0.8249494146574712, -4.677002379500534)
(-8.061062636878859, 4.260146622043637)
(-2.7285462250815495, -5.10981235926256)
(4.206948260695153, -8.73178321754759)
